"V1","V2","V3","V4","V5"
"16","2013","Portland, OR, USA","22","28"
"14","2013","Portland, OR, USA","21","28"
"15","2013","Portland, OR, USA","24","32"
"16","2013","Portland, OR, USA","22","28"
"17","2013","Portland, OR, USA","21","24"
"17","2013","Portland, OR, USA","22","26"
"15","2013","Portland, OR, USA","18","22"
"16","2013","Portland, OR, USA","22","27"
"17","2013","Portland, OR, USA","22","27"
"17","2013","Portland, OR, USA","22","27"
"18","2013","Portland, OR, USA","23","27"
"18","2013","Portland, OR, USA","23","28"
"15","2013","Portland, OR, USA","23","32"
"17","2013","Portland, OR, USA","23","29"
"18","2013","Portland, OR, USA","22","27"
"16","2013","Portland, OR, USA","22","27"
"17","2013","Portland, OR, USA","20","23"
"17","2013","Portland, OR, USA","19","21"
"15","2013","Portland, OR, USA","18","21"
"13","2013","Portland, OR, USA","21","27"
"16","2013","Portland, OR, USA","22","29"
"17","2013","Portland, OR, USA","23","28"
"17","2013","Portland, OR, USA","25","33"
"17","2013","Portland, OR, USA","26","35"
"16","2013","Portland, OR, USA","22","28"
"16","2013","Portland, OR, USA","20","23"
"17","2013","Portland, OR, USA","22","27"
"16","2013","Portland, OR, USA","18","20"
"16","2013","Portland, OR, USA","18","21"
"14","2013","Portland, OR, USA","17","20"
"13","2013","Portland, OR, USA","18","23"
"8","2013","Portland, OR, USA","18","27"
"11","2013","Portland, OR, USA","17","23"
"13","2013","Portland, OR, USA","16","19"
"14","2013","Portland, OR, USA","16","17"
"13","2013","Portland, OR, USA","16","18"
"11","2013","Portland, OR, USA","13","16"
"10","2013","Portland, OR, USA","13","17"
"9","2013","Portland, OR, USA","14","19"
"9","2013","Portland, OR, USA","12","14"
"13","2013","Portland, OR, USA","16","19"
"12","2013","Portland, OR, USA","13","13"
"11","2013","Portland, OR, USA","13","16"
"10","2013","Portland, OR, USA","13","16"
"7","2013","Portland, OR, USA","9","12"
"7","2013","Portland, OR, USA","11","13"
"7","2013","Portland, OR, USA","13","18"
"5","2013","Portland, OR, USA","14","23"
"6","2013","Portland, OR, USA","15","23"
"12","2013","Portland, OR, USA","14","17"
"10","2013","Portland, OR, USA","12","14"
"4","2013","Portland, OR, USA","11","17"
"7","2013","Portland, OR, USA","12","16"
"10","2013","Portland, OR, USA","13","15"
"9","2013","Portland, OR, USA","12","14"
"7","2013","Portland, OR, USA","12","17"
"5","2013","Portland, OR, USA","13","21"
"4","2013","Portland, OR, USA","13","21"
"5","2013","Portland, OR, USA","12","18"
"8","2013","Portland, OR, USA","13","18"
"6","2013","Portland, OR, USA","14","22"
"4","2013","Portland, OR, USA","12","19"
"7","2013","Portland, OR, USA","12","17"
"8","2013","Portland, OR, USA","15","22"
"6","2013","Portland, OR, USA","14","23"
"6","2013","Portland, OR, USA","14","21"
"8","2013","Portland, OR, USA","14","19"
"10","2013","Portland, OR, USA","12","14"
"11","2013","Portland, OR, USA","13","16"
"9","2013","Portland, OR, USA","12","15"
"4","2013","Portland, OR, USA","9","15"
"0","2013","Portland, OR, USA","8","15"
"1","2013","Portland, OR, USA","7","14"
"9","2013","Portland, OR, USA","13","16"
"7","2013","Portland, OR, USA","11","14"
"7","2013","Portland, OR, USA","10","13"
"5","2013","Portland, OR, USA","8","11"
"7","2013","Portland, OR, USA","9","10"
"8","2013","Portland, OR, USA","10","12"
"9","2013","Portland, OR, USA","11","12"
"9","2013","Portland, OR, USA","12","14"
"9","2013","Portland, OR, USA","11","12"
"6","2013","Portland, OR, USA","8","9"
"6","2013","Portland, OR, USA","10","14"
"5","2013","Portland, OR, USA","11","16"
"9","2013","Portland, OR, USA","11","13"
"6","2013","Portland, OR, USA","10","13"
"4","2013","Portland, OR, USA","8","11"
"4","2013","Portland, OR, USA","7","9"
"7","2013","Portland, OR, USA","9","10"
"8","2013","Portland, OR, USA","11","13"
"11","2013","Portland, OR, USA","12","13"
"3","2013","Portland, OR, USA","8","12"
"-1","2013","Portland, OR, USA","4","9"
"-3","2013","Portland, OR, USA","3","9"
"-4","2013","Portland, OR, USA","3","10"
"1","2013","Portland, OR, USA","6","11"
"-2","2013","Portland, OR, USA","4","10"
"-2","2013","Portland, OR, USA","4","11"
"-2","2013","Portland, OR, USA","4","10"
"-1","2013","Portland, OR, USA","5","11"
"-2","2013","Portland, OR, USA","5","12"
"-2","2013","Portland, OR, USA","2","7"
"5","2013","Portland, OR, USA","8","10"
"9","2013","Portland, OR, USA","12","14"
"1","2013","Portland, OR, USA","6","12"
"-3","2013","Portland, OR, USA","2","6"
"-6","2013","Portland, OR, USA","-1","3"
"-7","2013","Portland, OR, USA","-3","0"
"-4","2013","Portland, OR, USA","-3","-1"
"-9","2013","Portland, OR, USA","-5","-1"
"-11","2013","Portland, OR, USA","-7","-2"
"-10","2013","Portland, OR, USA","-6","-2"
"-3","2013","Portland, OR, USA","-1","1"
"-3","2013","Portland, OR, USA","1","5"
"-4","2013","Portland, OR, USA","0","4"
"2","2013","Portland, OR, USA","5","7"
"3","2013","Portland, OR, USA","4","6"
"4","2013","Portland, OR, USA","6","8"
"4","2013","Portland, OR, USA","6","6"
"2","2013","Portland, OR, USA","3","4"
"-1","2013","Portland, OR, USA","3","6"
"-2","2013","Portland, OR, USA","1","3"
"1","2013","Portland, OR, USA","4","8"
"5","2013","Portland, OR, USA","8","12"
"7","2013","Portland, OR, USA","9","12"
"1","2013","Portland, OR, USA","6","11"
"-1","2013","Portland, OR, USA","2","4"
"1","2013","Portland, OR, USA","3","6"
"1","2013","Portland, OR, USA","3","6"
"0","2013","Portland, OR, USA","2","4"
"3","2013","Portland, OR, USA","5","7"
"1","2013","Portland, OR, USA","3","4"
"2","2013","Portland, OR, USA","4","6"
"3","2013","Portland, OR, USA","6","8"
"1","2014","Portland, OR, USA","4","7"
"1","2014","Portland, OR, USA","5","8"
"-1","2014","Portland, OR, USA","4","9"
"-3","2014","Portland, OR, USA","1","6"
"-4","2014","Portland, OR, USA","3","9"
"-2","2014","Portland, OR, USA","3","7"
"3","2014","Portland, OR, USA","4","6"
"4","2014","Portland, OR, USA","8","12"
"4","2014","Portland, OR, USA","7","10"
"9","2014","Portland, OR, USA","12","14"
"6","2014","Portland, OR, USA","11","14"
"7","2014","Portland, OR, USA","9","12"
"8","2014","Portland, OR, USA","11","13"
"4","2014","Portland, OR, USA","6","8"
"3","2014","Portland, OR, USA","4","6"
"1","2014","Portland, OR, USA","3","4"
"1","2014","Portland, OR, USA","3","6"
"-2","2014","Portland, OR, USA","4","9"
"-1","2014","Portland, OR, USA","4","9"
"0","2014","Portland, OR, USA","5","9"
"-1","2014","Portland, OR, USA","4","8"
"2","2014","Portland, OR, USA","4","7"
"-1","2014","Portland, OR, USA","4","9"
"2","2014","Portland, OR, USA","5","8"
"-1","2014","Portland, OR, USA","4","8"
"-3","2014","Portland, OR, USA","2","7"
"0","2014","Portland, OR, USA","3","5"
"3","2014","Portland, OR, USA","6","7"
"4","2014","Portland, OR, USA","8","13"
"5","2014","Portland, OR, USA","8","10"
"5","2014","Portland, OR, USA","7","9"
"0","2014","Portland, OR, USA","6","11"
"-1","2014","Portland, OR, USA","4","8"
"-1","2014","Portland, OR, USA","3","6"
"-4","2014","Portland, OR, USA","-1","3"
"-6","2014","Portland, OR, USA","-4","-2"
"-7","2014","Portland, OR, USA","-6","-5"
"-7","2014","Portland, OR, USA","-4","-2"
"-4","2014","Portland, OR, USA","-2","-1"
"-3","2014","Portland, OR, USA","-1","1"
"-2","2014","Portland, OR, USA","3","8"
"6","2014","Portland, OR, USA","8","9"
"6","2014","Portland, OR, USA","10","13"
"6","2014","Portland, OR, USA","10","13"
"6","2014","Portland, OR, USA","10","13"
"6","2014","Portland, OR, USA","9","13"
"4","2014","Portland, OR, USA","8","11"
"6","2014","Portland, OR, USA","9","12"
"4","2014","Portland, OR, USA","8","11"
"3","2014","Portland, OR, USA","6","8"
"6","2014","Portland, OR, USA","7","9"
"3","2014","Portland, OR, USA","7","11"
"-1","2014","Portland, OR, USA","4","8"
"1","2014","Portland, OR, USA","6","11"
"4","2014","Portland, OR, USA","6","7"
"4","2014","Portland, OR, USA","7","10"
"5","2014","Portland, OR, USA","8","10"
"3","2014","Portland, OR, USA","5","7"
"4","2014","Portland, OR, USA","9","14"
"1","2014","Portland, OR, USA","5","8"
"1","2014","Portland, OR, USA","6","12"
"4","2014","Portland, OR, USA","11","16"
"8","2014","Portland, OR, USA","12","17"
"8","2014","Portland, OR, USA","12","15"
"8","2014","Portland, OR, USA","11","12"
"7","2014","Portland, OR, USA","12","17"
"6","2014","Portland, OR, USA","8","11"
"11","2014","Portland, OR, USA","13","15"
"3","2014","Portland, OR, USA","8","12"
"1","2014","Portland, OR, USA","8","15"
"1","2014","Portland, OR, USA","9","18"
"2","2014","Portland, OR, USA","9","16"
"7","2014","Portland, OR, USA","12","17"
"4","2014","Portland, OR, USA","12","18"
"6","2014","Portland, OR, USA","11","16"
"5","2014","Portland, OR, USA","8","11"
"4","2014","Portland, OR, USA","9","13"
"3","2014","Portland, OR, USA","8","13"
"1","2014","Portland, OR, USA","6","10"
"2","2014","Portland, OR, USA","8","13"
"0","2014","Portland, OR, USA","9","17"
"2","2014","Portland, OR, USA","9","17"
"2","2014","Portland, OR, USA","12","21"
"8","2014","Portland, OR, USA","12","15"
"7","2014","Portland, OR, USA","9","11"
"7","2014","Portland, OR, USA","11","15"
"8","2014","Portland, OR, USA","10","12"
"8","2014","Portland, OR, USA","11","13"
"6","2014","Portland, OR, USA","9","12"
"3","2014","Portland, OR, USA","9","16"
"7","2014","Portland, OR, USA","9","11"
"7","2014","Portland, OR, USA","11","15"
"7","2014","Portland, OR, USA","11","14"
"8","2014","Portland, OR, USA","12","15"
"8","2014","Portland, OR, USA","11","13"
"9","2014","Portland, OR, USA","14","18"
"8","2014","Portland, OR, USA","16","24"
"8","2014","Portland, OR, USA","14","21"
"7","2014","Portland, OR, USA","12","17"
"6","2014","Portland, OR, USA","12","19"
"6","2014","Portland, OR, USA","13","19"
"9","2014","Portland, OR, USA","13","18"
"4","2014","Portland, OR, USA","13","22"
"6","2014","Portland, OR, USA","14","23"
"9","2014","Portland, OR, USA","13","16"
"9","2014","Portland, OR, USA","12","15"
"10","2014","Portland, OR, USA","12","13"
"4","2014","Portland, OR, USA","10","16"
"6","2014","Portland, OR, USA","11","15"
"6","2014","Portland, OR, USA","12","18"
"9","2014","Portland, OR, USA","14","18"
"7","2014","Portland, OR, USA","9","12"
"8","2014","Portland, OR, USA","11","13"
"10","2014","Portland, OR, USA","12","14"
"6","2014","Portland, OR, USA","10","13"
"6","2014","Portland, OR, USA","10","14"
"7","2014","Portland, OR, USA","11","14"
"4","2014","Portland, OR, USA","11","18"
"9","2014","Portland, OR, USA","17","25"
"11","2014","Portland, OR, USA","20","28"
"12","2014","Portland, OR, USA","22","32"
"12","2014","Portland, OR, USA","18","24"
"10","2014","Portland, OR, USA","13","16"
"11","2014","Portland, OR, USA","14","16"
"10","2014","Portland, OR, USA","14","18"
"9","2014","Portland, OR, USA","14","18"
"6","2014","Portland, OR, USA","12","19"
"11","2014","Portland, OR, USA","13","15"
"9","2014","Portland, OR, USA","12","14"
"8","2014","Portland, OR, USA","13","17"
"7","2014","Portland, OR, USA","13","20"
"8","2014","Portland, OR, USA","17","26"
"11","2014","Portland, OR, USA","20","29"
"12","2014","Portland, OR, USA","22","33"
"14","2014","Portland, OR, USA","22","28"
"11","2014","Portland, OR, USA","17","22"
"13","2014","Portland, OR, USA","17","21"
"12","2014","Portland, OR, USA","14","16"
"12","2014","Portland, OR, USA","17","22"
"12","2014","Portland, OR, USA","18","23"
"11","2014","Portland, OR, USA","17","23"
"12","2014","Portland, OR, USA","20","28"
"14","2014","Portland, OR, USA","18","22"
"13","2014","Portland, OR, USA","17","21"
"11","2014","Portland, OR, USA","17","22"
"12","2014","Portland, OR, USA","17","22"
"11","2014","Portland, OR, USA","16","20"
"10","2014","Portland, OR, USA","14","18"
"11","2014","Portland, OR, USA","16","19"
"9","2014","Portland, OR, USA","17","24"
"11","2014","Portland, OR, USA","18","25"
"11","2014","Portland, OR, USA","17","23"
"12","2014","Portland, OR, USA","18","25"
"10","2014","Portland, OR, USA","15","20"
"10","2014","Portland, OR, USA","17","23"
"9","2014","Portland, OR, USA","17","24"
"10","2014","Portland, OR, USA","18","26"
"12","2014","Portland, OR, USA","19","26"
"13","2014","Portland, OR, USA","20","27"
"13","2014","Portland, OR, USA","18","23"
"10","2014","Portland, OR, USA","17","23"
"12","2014","Portland, OR, USA","19","26"
"14","2014","Portland, OR, USA","17","19"
"13","2014","Portland, OR, USA","16","18"
"12","2014","Portland, OR, USA","16","19"
"12","2014","Portland, OR, USA","15","17"
"10","2014","Portland, OR, USA","13","16"
"11","2014","Portland, OR, USA","13","16"
"9","2014","Portland, OR, USA","16","22"
"11","2014","Portland, OR, USA","19","27"
"12","2014","Portland, OR, USA","17","22"
"11","2014","Portland, OR, USA","18","24"
"13","2014","Portland, OR, USA","20","27"
"14","2014","Portland, OR, USA","21","27"
"14","2014","Portland, OR, USA","20","26"
"16","2014","Portland, OR, USA","21","26"
"16","2014","Portland, OR, USA","18","20"
"15","2014","Portland, OR, USA","19","22"
"15","2014","Portland, OR, USA","19","22"
"14","2014","Portland, OR, USA","18","22"
"13","2014","Portland, OR, USA","21","29"
"15","2014","Portland, OR, USA","26","37"
"16","2014","Portland, OR, USA","22","28"
"16","2014","Portland, OR, USA","19","23"
"13","2014","Portland, OR, USA","20","27"
"16","2014","Portland, OR, USA","22","28"
"17","2014","Portland, OR, USA","24","31"
"18","2014","Portland, OR, USA","24","29"
"17","2014","Portland, OR, USA","24","31"
"15","2014","Portland, OR, USA","22","29"
"13","2014","Portland, OR, USA","22","30"
"16","2014","Portland, OR, USA","23","31"
"17","2014","Portland, OR, USA","26","34"
"17","2014","Portland, OR, USA","20","23"
"16","2014","Portland, OR, USA","23","29"
"16","2014","Portland, OR, USA","24","33"
"16","2014","Portland, OR, USA","24","33"
"14","2014","Portland, OR, USA","22","28"
"14","2014","Portland, OR, USA","21","27"
"17","2014","Portland, OR, USA","24","31"
"16","2014","Portland, OR, USA","19","22"
"13","2014","Portland, OR, USA","20","26"
"15","2014","Portland, OR, USA","19","24"
"15","2014","Portland, OR, USA","18","20"
"14","2014","Portland, OR, USA","18","22"
"12","2014","Portland, OR, USA","19","26"
"14","2014","Portland, OR, USA","22","29"
"15","2014","Portland, OR, USA","23","31"
"17","2014","Portland, OR, USA","26","33"
"17","2014","Portland, OR, USA","24","32"
"16","2014","Portland, OR, USA","24","32"
"17","2014","Portland, OR, USA","25","33"
"19","2014","Portland, OR, USA","26","32"
"18","2014","Portland, OR, USA","24","31"
"16","2014","Portland, OR, USA","24","33"
"18","2014","Portland, OR, USA","26","34"
"14","2014","Portland, OR, USA","22","28"
"17","2014","Portland, OR, USA","23","29"
"14","2014","Portland, OR, USA","21","28"
"14","2014","Portland, OR, USA","21","27"
"14","2014","Portland, OR, USA","22","30"
"17","2014","Portland, OR, USA","26","35"
"21","2014","Portland, OR, USA","29","37"
"19","2014","Portland, OR, USA","23","27"
"17","2014","Portland, OR, USA","22","26"
"17","2014","Portland, OR, USA","22","27"
"18","2014","Portland, OR, USA","22","27"
"17","2014","Portland, OR, USA","23","29"
"18","2014","Portland, OR, USA","24","31"
"16","2014","Portland, OR, USA","24","33"
"17","2014","Portland, OR, USA","23","29"
"16","2014","Portland, OR, USA","21","26"
"12","2014","Portland, OR, USA","19","27"
"16","2014","Portland, OR, USA","22","27"
"15","2014","Portland, OR, USA","23","31"
"14","2014","Portland, OR, USA","21","27"
"16","2014","Portland, OR, USA","24","32"
"17","2014","Portland, OR, USA","26","34"
"18","2014","Portland, OR, USA","25","32"
"16","2014","Portland, OR, USA","22","28"
"17","2014","Portland, OR, USA","21","25"
"14","2014","Portland, OR, USA","19","23"
"14","2014","Portland, OR, USA","20","25"
"12","2014","Portland, OR, USA","19","27"
"15","2014","Portland, OR, USA","20","24"
"12","2014","Portland, OR, USA","18","23"
"11","2014","Portland, OR, USA","20","29"
"13","2014","Portland, OR, USA","23","32"
"14","2014","Portland, OR, USA","24","34"
"13","2014","Portland, OR, USA","22","31"
"12","2014","Portland, OR, USA","19","25"
"14","2014","Portland, OR, USA","19","24"
"13","2014","Portland, OR, USA","19","26"
"16","2014","Portland, OR, USA","21","24"
"11","2014","Portland, OR, USA","20","29"
"11","2014","Portland, OR, USA","21","32"
"11","2014","Portland, OR, USA","22","32"
"12","2014","Portland, OR, USA","22","32"
"13","2014","Portland, OR, USA","19","24"
"16","2014","Portland, OR, USA","21","25"
"16","2014","Portland, OR, USA","19","23"
"17","2014","Portland, OR, USA","22","28"
"15","2014","Portland, OR, USA","25","34"
"16","2014","Portland, OR, USA","23","31"
"16","2014","Portland, OR, USA","19","22"
"16","2014","Portland, OR, USA","18","20"
"16","2014","Portland, OR, USA","17","19"
"14","2014","Portland, OR, USA","19","23"
"14","2014","Portland, OR, USA","19","23"
"14","2014","Portland, OR, USA","18","21"
"12","2014","Portland, OR, USA","18","25"
"12","2014","Portland, OR, USA","15","17"
"11","2014","Portland, OR, USA","15","19"
"9","2014","Portland, OR, USA","14","19"
"8","2014","Portland, OR, USA","15","21"
"9","2014","Portland, OR, USA","18","27"
"9","2014","Portland, OR, USA","19","28"
"12","2014","Portland, OR, USA","21","29"
"13","2014","Portland, OR, USA","22","29"
"14","2014","Portland, OR, USA","21","28"
"10","2014","Portland, OR, USA","17","24"
"12","2014","Portland, OR, USA","18","23"
"11","2014","Portland, OR, USA","16","22"
"15","2014","Portland, OR, USA","19","22"
"11","2014","Portland, OR, USA","14","18"
"9","2014","Portland, OR, USA","17","23"
"12","2014","Portland, OR, USA","14","17"
"12","2014","Portland, OR, USA","14","15"
"11","2014","Portland, OR, USA","16","21"
"13","2014","Portland, OR, USA","15","17"
"14","2014","Portland, OR, USA","18","22"
"13","2014","Portland, OR, USA","18","24"
"12","2014","Portland, OR, USA","15","18"
"12","2014","Portland, OR, USA","14","17"
"12","2014","Portland, OR, USA","14","16"
"11","2014","Portland, OR, USA","13","15"
"10","2014","Portland, OR, USA","12","13"
"9","2014","Portland, OR, USA","14","19"
"9","2014","Portland, OR, USA","13","16"
"8","2014","Portland, OR, USA","12","16"
"11","2014","Portland, OR, USA","13","14"
"13","2014","Portland, OR, USA","15","16"
"13","2014","Portland, OR, USA","15","16"
"8","2014","Portland, OR, USA","12","15"
"7","2014","Portland, OR, USA","9","12"
"8","2014","Portland, OR, USA","10","12"
"11","2014","Portland, OR, USA","13","14"
"13","2014","Portland, OR, USA","15","17"
"12","2014","Portland, OR, USA","14","17"
"11","2014","Portland, OR, USA","13","16"
"7","2014","Portland, OR, USA","11","14"
"5","2014","Portland, OR, USA","10","14"
"7","2014","Portland, OR, USA","10","13"
"6","2014","Portland, OR, USA","10","14"
"2","2014","Portland, OR, USA","5","8"
"0","2014","Portland, OR, USA","3","5"
"0","2014","Portland, OR, USA","2","3"
"-2","2014","Portland, OR, USA","3","7"
"-2","2014","Portland, OR, USA","2","7"
"-3","2014","Portland, OR, USA","2","7"
"-2","2014","Portland, OR, USA","3","7"
"-1","2014","Portland, OR, USA","3","6"
"3","2014","Portland, OR, USA","6","8"
"3","2014","Portland, OR, USA","5","7"
"5","2014","Portland, OR, USA","9","13"
"5","2014","Portland, OR, USA","8","12"
"8","2014","Portland, OR, USA","10","12"
"8","2014","Portland, OR, USA","10","11"
"12","2014","Portland, OR, USA","15","17"
"12","2014","Portland, OR, USA","14","17"
"12","2014","Portland, OR, USA","14","15"
"6","2014","Portland, OR, USA","10","13"
"-2","2014","Portland, OR, USA","3","7"
"-3","2014","Portland, OR, USA","1","4"
"-2","2014","Portland, OR, USA","1","3"
"-5","2014","Portland, OR, USA","0","5"
"3","2014","Portland, OR, USA","6","9"
"2","2014","Portland, OR, USA","4","5"
"4","2014","Portland, OR, USA","6","8"
"4","2014","Portland, OR, USA","9","13"
"2","2014","Portland, OR, USA","7","11"
"6","2014","Portland, OR, USA","8","10"
"8","2014","Portland, OR, USA","9","11"
"7","2014","Portland, OR, USA","11","13"
"7","2014","Portland, OR, USA","12","18"
"6","2014","Portland, OR, USA","9","12"
"6","2014","Portland, OR, USA","7","9"
"2","2014","Portland, OR, USA","7","11"
"7","2014","Portland, OR, USA","8","10"
"5","2014","Portland, OR, USA","7","9"
"2","2014","Portland, OR, USA","6","8"
"6","2014","Portland, OR, USA","8","10"
"6","2014","Portland, OR, USA","9","12"
"7","2014","Portland, OR, USA","11","15"
"10","2014","Portland, OR, USA","13","15"
"7","2014","Portland, OR, USA","10","13"
"7","2014","Portland, OR, USA","10","13"
"5","2014","Portland, OR, USA","7","8"
"6","2014","Portland, OR, USA","8","9"
"4","2014","Portland, OR, USA","7","9"
"5","2014","Portland, OR, USA","7","8"
"4","2014","Portland, OR, USA","7","8"
"1","2014","Portland, OR, USA","3","6"
"-3","2014","Portland, OR, USA","-1","2"
"-6","2014","Portland, OR, USA","-2","3"
